InvoiceNo,CustomerID,InvoiceDate,Quantity,UnitPrice,TotalSpend
INV11854,CUST1333,2023-01-24 00:00:00,10,48.7,487.0
INV11854,CUST1333,2023-01-24 00:00:00,1,45.58,45.58
INV11855,CUST1333,2023-03-26 00:00:00,3,190.55,571.65
INV11856,CUST1333,2023-03-21 00:00:00,3,221.89,665.67
INV11857,CUST1333,2023-12-04 00:00:00,10,148.12,1481.2
INV11858,CUST1333,2023-03-27 00:00:00,6,124.88,749.28
INV11858,CUST1333,2023-03-27 00:00:00,1,189.07,189.07
INV11859,CUST1333,2023-04-07 00:00:00,6,156.42,938.52
INV11859,CUST1333,2023-04-07 00:00:00,4,114.85,459.4
INV11859,CUST1333,2023-04-07 00:00:00,1,300.66,300.66
INV11859,CUST1333,2023-04-07 00:00:00,2,295.95,591.9
INV11860,CUST1334,2023-11-10 00:00:00,3,80.92,242.76
INV11860,CUST1334,2023-11-10 00:00:00,6,126.75,760.5
INV11860,CUST1334,2023-11-10 00:00:00,3,302.36,907.08
INV11860,CUST1334,2023-11-10 00:00:00,3,415.21,1245.63
INV11861,CUST1334,2023-09-19 00:00:00,3,199.42,598.26
INV11861,CUST1334,2023-09-19 00:00:00,2,105.45,210.9
INV11861,CUST1334,2023-09-19 00:00:00,1,202.12,202.12
INV11861,CUST1334,2023-09-19 00:00:00,10,73.87,738.7
INV11862,CUST1334,2023-11-19 00:00:00,4,419.1,1676.4
INV11862,CUST1334,2023-11-19 00:00:00,1,132.67,132.67
INV11863,CUST1334,2023-03-08 00:00:00,1,199.09,199.09
INV11863,CUST1334,2023-03-08 00:00:00,4,319.1,1276.4
INV11863,CUST1334,2023-03-08 00:00:00,1,323.93,323.93
INV11863,CUST1334,2023-03-08 00:00:00,6,325.23,1951.38
INV11864,CUST1334,2023-09-28 00:00:00,3,55.8,167.4
INV11864,CUST1334,2023-09-28 00:00:00,3,96.93,290.79
INV11865,CUST1334,2023-07-01 00:00:00,4,332.36,1329.44
INV11865,CUST1334,2023-07-01 00:00:00,4,205.39,821.56
INV11865,CUST1334,2023-07-01 00:00:00,1,342.29,342.29
INV11866,CUST1334,2023-09-06 00:00:00,4,80.08,320.32
INV11867,CUST1334,2023-02-28 00:00:00,10,61.13,611.3
INV11867,CUST1334,2023-02-28 00:00:00,4,203.5,814.0
INV11867,CUST1334,2023-02-28 00:00:00,4,137.81,551.24
INV11867,CUST1334,2023-02-28 00:00:00,10,357.31,3573.1
INV11868,CUST1335,2023-06-08 00:00:00,3,236.35,709.05
INV11869,CUST1335,2023-01-05 00:00:00,6,214.79,1288.74
INV11869,CUST1335,2023-01-05 00:00:00,2,130.98,261.96
INV11870,CUST1335,2023-01-17 00:00:00,1,409.19,409.19
INV11871,CUST1335,2023-07-13 00:00:00,10,163.33,1633.3
INV11871,CUST1335,2023-07-13 00:00:00,2,365.48,730.96
INV11871,CUST1335,2023-07-13 00:00:00,1,214.31,214.31
INV11871,CUST1335,2023-07-13 00:00:00,3,155.66,466.98
INV11872,CUST1335,2023-06-15 00:00:00,2,383.77,767.54
INV11872,CUST1335,2023-06-15 00:00:00,3,179.28,537.84
INV11872,CUST1335,2023-06-15 00:00:00,10,267.62,2676.2
INV11873,CUST1335,2023-09-23 00:00:00,6,298.86,1793.16
INV11873,CUST1335,2023-09-23 00:00:00,1,181.69,181.69
INV11873,CUST1335,2023-09-23 00:00:00,6,221.51,1329.06
INV11873,CUST1335,2023-09-23 00:00:00,2,300.09,600.18
INV11874,CUST1335,2023-05-07 00:00:00,10,69.67,696.7
INV11874,CUST1335,2023-05-07 00:00:00,1,103.92,103.92
INV11875,CUST1335,2023-03-12 00:00:00,10,372.32,3723.2
INV11875,CUST1335,2023-03-12 00:00:00,2,161.36,322.72
INV11875,CUST1335,2023-03-12 00:00:00,3,353.26,1059.78
INV11875,CUST1335,2023-03-12 00:00:00,4,274.37,1097.48
INV11876,CUST1335,2023-11-09 00:00:00,2,200.37,400.74
INV11876,CUST1335,2023-11-09 00:00:00,2,55.31,110.62
INV11876,CUST1335,2023-11-09 00:00:00,4,199.83,799.32
INV11876,CUST1335,2023-11-09 00:00:00,2,261.91,523.82
INV11877,CUST1335,2023-07-23 00:00:00,4,237.19,948.76
INV11877,CUST1335,2023-07-23 00:00:00,1,244.12,244.12
INV11877,CUST1335,2023-07-23 00:00:00,1,338.26,338.26
INV11878,CUST1335,2023-03-08 00:00:00,1,243.54,243.54
INV11878,CUST1335,2023-03-08 00:00:00,2,156.59,313.18
INV11878,CUST1335,2023-03-08 00:00:00,4,74.15,296.6
INV11878,CUST1335,2023-03-08 00:00:00,6,185.84,1115.04
INV11879,,2023-07-09 00:00:00,2,59.74,119.48
INV11880,CUST1335,2023-11-27 00:00:00,3,128.17,384.51
INV11880,CUST1335,2023-11-27 00:00:00,3,254.67,764.01
INV11880,CUST1335,2023-11-27 00:00:00,6,336.78,2020.68
INV11880,CUST1335,2023-11-27 00:00:00,1,60.66,60.66
INV11881,CUST1335,2023-10-25 00:00:00,3,373.51,1120.53
INV11881,CUST1335,2023-10-25 00:00:00,2,275.07,550.14
INV11881,CUST1335,2023-10-25 00:00:00,2,246.25,492.5
INV11881,CUST1335,2023-10-25 00:00:00,10,337.79,3377.9
INV11882,CUST1335,2023-06-30 00:00:00,10,36.26,362.6
INV11882,CUST1335,2023-06-30 00:00:00,6,272.15,1632.9
INV11883,CUST1335,2023-10-12 00:00:00,6,327.62,1965.72
INV11883,CUST1335,2023-10-12 00:00:00,6,395.38,2372.28
INV11884,CUST1335,2023-07-06 00:00:00,1,338.06,338.06
INV11884,CUST1335,2023-07-06 00:00:00,4,129.09,516.36
INV11884,CUST1335,2023-07-06 00:00:00,2,77.39,154.78
INV11884,CUST1335,2023-07-06 00:00:00,10,278.54,2785.4
INV11885,CUST1336,2023-01-20 00:00:00,3,47.43,142.29
INV11885,CUST1336,2023-01-20 00:00:00,3,74.73,224.19
INV11886,CUST1336,2023-02-26 00:00:00,3,16.82,50.46
INV11886,CUST1336,2023-02-26 00:00:00,3,103.01,309.03
INV11886,CUST1336,2023-02-26 00:00:00,2,29.36,58.72
INV11887,CUST1336,2023-02-13 00:00:00,10,11.51,115.1
INV11887,CUST1336,2023-02-13 00:00:00,2,81.46,162.92
INV11888,CUST1337,2023-07-01 00:00:00,2,30.24,60.48
INV11888,CUST1337,2023-07-01 00:00:00,6,85.69,514.14
INV11888,CUST1337,2023-07-01 00:00:00,2,90.09,180.18
INV11888,CUST1337,2023-07-01 00:00:00,4,84.34,337.36
INV11889,CUST1337,2023-07-10 00:00:00,2,24.1,48.2
INV11889,CUST1337,2023-07-10 00:00:00,3,124.64,373.92
INV11890,CUST1337,2023-01-17 00:00:00,6,110.82,664.92
INV11891,CUST1338,2023-01-01 00:00:00,10,103.37,1033.7
INV11892,CUST1338,2023-05-27 00:00:00,10,61.19,611.9
INV11892,CUST1338,2023-05-27 00:00:00,2,85.13,170.26
INV11892,CUST1338,2023-05-27 00:00:00,4,64.17,256.68
INV11893,CUST1339,2023-07-02 00:00:00,2,344.62,689.24
INV11893,CUST1339,2023-07-02 00:00:00,6,281.19,1687.14
INV11893,CUST1339,2023-07-02 00:00:00,1,442.46,442.46
INV11894,CUST1339,2023-05-03 00:00:00,4,384.41,1537.64
INV11894,CUST1339,2023-05-03 00:00:00,6,398.24,2389.44
INV11894,CUST1339,2023-05-03 00:00:00,2,358.28,716.56
INV11895,CUST1339,2023-02-24 00:00:00,2,155.8,311.6
INV11895,CUST1339,2023-02-24 00:00:00,4,373.95,1495.8
INV11895,CUST1339,2023-02-24 00:00:00,3,61.38,184.14
INV11895,CUST1339,2023-02-24 00:00:00,10,168.74,1687.4
INV11896,CUST1339,2023-05-17 00:00:00,1,403.9,403.9
INV11897,CUST1339,2023-06-27 00:00:00,10,100.77,1007.7
INV11897,CUST1339,2023-06-27 00:00:00,3,284.58,853.74
INV11898,CUST1339,2023-01-02 00:00:00,1,62.74,62.74
INV11898,CUST1339,2023-01-02 00:00:00,2,127.43,254.86
INV11898,CUST1339,2023-01-02 00:00:00,1,339.03,339.03
INV11898,CUST1339,2023-01-02 00:00:00,6,421.31,2527.86
INV11899,CUST1339,2023-03-16 00:00:00,2,342.12,684.24
INV11899,CUST1339,2023-03-16 00:00:00,1,165.49,165.49
INV11900,CUST1339,2023-04-30 00:00:00,1,101.15,101.15
INV11900,CUST1339,2023-04-30 00:00:00,6,348.77,2092.62
INV11901,CUST1339,2023-03-15 00:00:00,1,48.11,48.11
INV11901,CUST1339,2023-03-15 00:00:00,6,221.48,1328.88
INV11901,CUST1339,2023-03-15 00:00:00,4,103.82,415.28
INV11901,CUST1339,2023-03-15 00:00:00,3,66.69,200.07
INV11902,CUST1339,2023-02-25 00:00:00,1,436.55,436.55
INV11902,CUST1339,2023-02-25 00:00:00,2,172.41,344.82
INV11902,CUST1339,2023-02-25 00:00:00,10,292.5,2925.0
INV11903,CUST1339,2023-08-12 00:00:00,1,277.19,277.19
INV11903,CUST1339,2023-08-12 00:00:00,4,36.1,144.4
INV11904,CUST1339,2023-07-19 00:00:00,2,198.57,397.14
INV11904,CUST1339,2023-07-19 00:00:00,1,140.64,140.64
INV11905,CUST1339,2023-10-28 00:00:00,2,243.95,487.9
INV11905,CUST1339,2023-10-28 00:00:00,6,158.28,949.68
INV11906,CUST1339,2023-03-15 00:00:00,6,344.08,2064.48
INV11906,CUST1339,2023-03-15 00:00:00,4,266.08,1064.32
INV11907,CUST1339,2023-03-23 00:00:00,6,109.13,654.78
INV11908,CUST1339,2023-03-10 00:00:00,2,138.88,277.76
INV11908,CUST1339,2023-03-10 00:00:00,3,323.14,969.42
INV11908,CUST1339,2023-03-10 00:00:00,4,197.95,791.8
INV11909,CUST1340,2023-03-11 00:00:00,6,165.78,994.68
INV11909,CUST1340,2023-03-11 00:00:00,6,215.88,1295.28
INV11909,CUST1340,2023-03-11 00:00:00,6,86.85,521.1
INV11909,CUST1340,2023-03-11 00:00:00,3,200.41,601.23
INV11910,CUST1341,2023-04-18 00:00:00,1,36.33,36.33
INV11910,CUST1341,2023-04-18 00:00:00,2,20.52,41.04
INV11910,CUST1341,2023-04-18 00:00:00,1,94.02,94.02
INV11910,CUST1341,2023-04-18 00:00:00,6,77.85,467.1
INV11911,CUST1342,2023-03-17 00:00:00,2,110.77,221.54
INV11912,CUST1342,2023-04-12 00:00:00,2,159.18,318.36
INV11912,CUST1342,2023-04-12 00:00:00,6,39.97,239.82
INV11913,CUST1342,2023-02-09 00:00:00,3,194.86,584.58
INV11913,CUST1342,2023-02-09 00:00:00,1,193.39,193.39
INV11913,CUST1342,2023-02-09 00:00:00,1,213.3,213.3
INV11914,CUST1342,2023-05-02 00:00:00,4,25.65,102.6
INV11914,CUST1342,2023-05-02 00:00:00,6,238.47,1430.82
INV11914,CUST1342,2023-05-02 00:00:00,2,85.23,170.46
INV11915,CUST1342,2023-02-07 00:00:00,10,54.51,545.1
INV11915,CUST1342,2023-02-07 00:00:00,6,254.77,1528.62
INV11916,CUST1342,2023-09-11 00:00:00,6,173.53,1041.18
INV11916,CUST1342,2023-09-11 00:00:00,4,212.67,850.68
INV11917,CUST1342,2023-06-18 00:00:00,6,258.29,1549.74
INV11918,CUST1342,2023-04-11 00:00:00,10,195.45,1954.5
INV11918,CUST1342,2023-04-11 00:00:00,6,251.57,1509.42
INV11918,CUST1342,2023-04-11 00:00:00,4,291.51,1166.04
INV11918,CUST1342,2023-04-11 00:00:00,3,148.49,445.47
INV11919,CUST1342,2023-09-23 00:00:00,2,55.92,111.84
INV11919,CUST1342,2023-09-23 00:00:00,4,233.45,933.8
INV11920,CUST1343,2023-03-27 00:00:00,4,153.23,612.92
INV11921,CUST1343,2023-09-30 00:00:00,3,29.07,87.21
INV11921,CUST1343,2023-09-30 00:00:00,4,182.58,730.32
INV11921,CUST1343,2023-09-30 00:00:00,10,244.68,2446.8
INV11922,CUST1343,2023-03-12 00:00:00,4,55.0,220.0
INV11922,CUST1343,2023-03-12 00:00:00,2,69.24,138.48
INV11923,CUST1343,2023-02-22 00:00:00,4,151.47,605.88
INV11924,CUST1343,2023-07-09 00:00:00,10,155.28,1552.8
INV11924,CUST1343,2023-07-09 00:00:00,6,207.04,1242.24
INV11924,CUST1343,2023-07-09 00:00:00,2,74.02,148.04
INV11924,CUST1343,2023-07-09 00:00:00,10,55.73,557.3
INV11925,CUST1343,2023-05-15 00:00:00,2,202.55,405.1
INV11925,CUST1343,2023-05-15 00:00:00,10,198.95,1989.5
INV11925,CUST1343,2023-05-15 00:00:00,10,214.86,2148.6
INV11926,CUST1343,2023-05-28 00:00:00,6,200.53,1203.18
INV11926,CUST1343,2023-05-28 00:00:00,2,78.47,156.94
INV11926,CUST1343,2023-05-28 00:00:00,2,156.94,313.88
INV11927,CUST1343,2023-07-19 00:00:00,1,248.59,248.59
INV11927,CUST1343,2023-07-19 00:00:00,3,229.94,689.82
INV11927,CUST1343,2023-07-19 00:00:00,3,245.72,737.16
INV11928,CUST1344,2023-05-31 00:00:00,6,280.41,1682.46
INV11928,CUST1344,2023-05-31 00:00:00,2,64.75,129.5
INV11928,CUST1344,2023-05-31 00:00:00,10,144.83,1448.3
INV11928,CUST1344,2023-05-31 00:00:00,10,116.5,1165.0
INV11929,CUST1344,2023-07-09 00:00:00,1,29.17,29.17
INV11930,CUST1344,2023-09-04 00:00:00,1,291.12,291.12
INV11931,CUST1344,2023-05-07 00:00:00,4,289.87,1159.48
INV11931,CUST1344,2023-05-07 00:00:00,6,236.81,1420.86
INV11931,CUST1344,2023-05-07 00:00:00,10,266.45,2664.5
INV11932,CUST1344,2023-05-15 00:00:00,1,136.42,136.42
INV11932,CUST1344,2023-05-15 00:00:00,4,303.4,1213.6
INV11932,CUST1344,2023-05-15 00:00:00,4,76.44,305.76
INV11933,CUST1345,2023-05-22 00:00:00,2,116.1,232.2
INV11933,CUST1345,2023-05-22 00:00:00,4,36.29,145.16
INV11933,CUST1345,2023-05-22 00:00:00,10,118.84,1188.4
INV11933,CUST1345,2023-05-22 00:00:00,1,47.45,47.45
INV11934,CUST1346,2023-08-24 00:00:00,3,32.77,98.31
INV11934,CUST1346,2023-08-24 00:00:00,1,68.49,68.49
INV11934,CUST1346,2023-08-24 00:00:00,4,89.22,356.88
INV11935,CUST1347,2023-04-09 00:00:00,3,65.0,195.0
INV11935,CUST1347,2023-04-09 00:00:00,2,284.88,569.76
INV11936,CUST1347,2023-08-25 00:00:00,2,368.22,736.44
INV11936,CUST1347,2023-08-25 00:00:00,3,508.15,1524.45
INV11936,CUST1347,2023-08-25 00:00:00,4,261.61,1046.44
INV11936,CUST1347,2023-08-25 00:00:00,6,82.54,495.24
INV11937,CUST1347,2023-03-01 00:00:00,6,321.34,1928.04
INV11937,CUST1347,2023-03-01 00:00:00,4,454.97,1819.88
INV11937,CUST1347,2023-03-01 00:00:00,10,469.75,4697.5
INV11937,CUST1347,2023-03-01 00:00:00,4,88.69,354.76
INV11938,CUST1347,2023-05-13 00:00:00,4,149.69,598.76
INV11938,CUST1347,2023-05-13 00:00:00,10,425.98,4259.8
INV11938,CUST1347,2023-05-13 00:00:00,6,80.9,485.4
INV11938,CUST1347,2023-05-13 00:00:00,4,82.79,331.16
INV11939,CUST1347,2023-11-09 00:00:00,2,362.55,725.1
INV11939,CUST1347,2023-11-09 00:00:00,1,422.44,422.44
INV11940,CUST1347,2023-12-21 00:00:00,10,214.66,2146.6
INV11941,CUST1347,2023-02-06 00:00:00,2,232.17,464.34
INV11941,CUST1347,2023-02-06 00:00:00,2,264.69,529.38
INV11941,CUST1347,2023-02-06 00:00:00,10,166.28,1662.8
INV11941,CUST1347,2023-02-06 00:00:00,3,148.13,444.39
INV11942,CUST1347,2023-08-24 00:00:00,4,427.52,1710.08
INV11942,CUST1347,2023-08-24 00:00:00,3,163.77,491.31
INV11942,CUST1347,2023-08-24 00:00:00,4,98.85,395.4
INV11942,CUST1347,2023-08-24 00:00:00,10,507.11,5071.1
INV11943,CUST1347,2023-09-26 00:00:00,10,364.7,3647.0
INV11943,CUST1347,2023-09-26 00:00:00,2,436.41,872.82
INV11943,CUST1347,2023-09-26 00:00:00,10,357.14,3571.4
INV11944,CUST1347,2023-02-23 00:00:00,2,55.67,111.34
INV11945,CUST1347,2023-02-06 00:00:00,3,181.54,544.62
INV11946,CUST1348,2023-07-14 00:00:00,4,45.91,183.64
INV11946,CUST1348,2023-07-14 00:00:00,1,137.96,137.96
INV11946,CUST1348,2023-07-14 00:00:00,1,44.56,44.56
INV11946,CUST1348,2023-07-14 00:00:00,2,252.94,505.88
INV11947,CUST1348,2023-09-15 00:00:00,3,61.47,184.41
INV11947,CUST1348,2023-09-15 00:00:00,4,126.59,506.36
INV11947,CUST1348,2023-09-15 00:00:00,1,264.67,264.67
INV11947,CUST1348,2023-09-15 00:00:00,6,235.34,1412.04
INV11948,CUST1348,2023-01-30 00:00:00,4,172.51,690.04
INV11948,CUST1348,2023-01-30 00:00:00,10,124.01,1240.1
INV11948,CUST1348,2023-01-30 00:00:00,4,278.26,1113.04
INV11949,CUST1348,2023-01-24 00:00:00,1,226.56,226.56
INV11950,CUST1348,2023-10-06 00:00:00,6,202.49,1214.94
INV11950,CUST1348,2023-10-06 00:00:00,2,29.24,58.48
INV11950,CUST1348,2023-10-06 00:00:00,10,253.06,2530.6
INV11951,CUST1348,2023-02-21 00:00:00,10,38.05,380.5
INV11951,CUST1348,2023-02-21 00:00:00,4,194.32,777.28
INV11952,CUST1348,2023-03-31 00:00:00,2,160.69,321.38
INV11952,CUST1348,2023-03-31 00:00:00,1,53.22,53.22
INV11952,CUST1348,2023-03-31 00:00:00,2,252.02,504.04
INV11953,CUST1348,2023-08-02 00:00:00,3,50.0,150.0
INV11953,CUST1348,2023-08-02 00:00:00,1,107.25,107.25
INV11953,CUST1348,2023-08-02 00:00:00,2,246.08,492.16
INV11954,CUST1349,2023-04-19 00:00:00,3,195.69,587.07
INV11954,CUST1349,2023-04-19 00:00:00,2,28.36,56.72
INV11954,CUST1349,2023-04-19 00:00:00,2,148.99,297.98
INV11955,CUST1350,2023-07-22 00:00:00,10,125.96,1259.6
INV11955,CUST1350,2023-07-22 00:00:00,3,117.79,353.37
INV11955,CUST1350,2023-07-22 00:00:00,2,88.09,176.18
INV11956,CUST1351,2023-01-16 00:00:00,3,18.61,55.83
INV11957,CUST1351,2023-01-04 00:00:00,4,142.79,571.16
INV11957,CUST1351,2023-01-04 00:00:00,2,41.52,83.04
INV11957,CUST1351,2023-01-04 00:00:00,6,81.96,491.76
INV11957,CUST1351,2023-01-04 00:00:00,3,81.22,243.66
INV11958,CUST1352,2023-03-16 00:00:00,2,49.58,99.16
INV11959,CUST1352,2023-02-07 00:00:00,3,154.68,464.04
INV11959,CUST1352,2023-02-07 00:00:00,2,171.01,342.02
INV11960,CUST1352,2023-02-01 00:00:00,10,189.06,1890.6
INV11960,CUST1352,2023-02-01 00:00:00,1,63.8,63.8
INV11960,CUST1352,2023-02-01 00:00:00,3,136.26,408.78
INV11961,CUST1353,2023-08-22 00:00:00,3,28.21,84.63
INV11961,CUST1353,2023-08-22 00:00:00,3,110.1,330.3
INV11961,CUST1353,2023-08-22 00:00:00,2,173.0,346.0
INV11962,CUST1353,2023-01-06 00:00:00,10,60.27,602.7
INV11962,CUST1353,2023-01-06 00:00:00,3,149.82,449.46
INV11962,CUST1353,2023-01-06 00:00:00,4,217.41,869.64
INV11963,CUST1353,2023-03-06 00:00:00,1,202.95,202.95
INV11963,CUST1353,2023-03-06 00:00:00,10,178.3,1783.0
INV11963,CUST1353,2023-03-06 00:00:00,1,33.66,33.66
INV11963,CUST1353,2023-03-06 00:00:00,2,74.6,149.2
INV11964,CUST1353,2023-08-03 00:00:00,1,174.28,174.28
INV11964,CUST1353,2023-08-03 00:00:00,2,88.55,177.1
INV11964,CUST1353,2023-08-03 00:00:00,6,94.15,564.9
INV11965,CUST1353,2023-02-14 00:00:00,6,108.27,649.62
INV11965,CUST1353,2023-02-14 00:00:00,3,188.02,564.06
INV11965,CUST1353,2023-02-14 00:00:00,3,113.89,341.67
INV11966,CUST1353,2023-04-15 00:00:00,4,33.13,132.52
INV11967,CUST1354,2023-04-01 00:00:00,2,138.72,277.44
INV11967,CUST1354,2023-04-01 00:00:00,4,134.07,536.28
INV11968,CUST1354,2023-10-13 00:00:00,3,185.1,555.3
INV11969,CUST1354,2023-04-01 00:00:00,4,313.97,1255.88
INV11969,CUST1354,2023-04-01 00:00:00,4,125.98,503.92
INV11969,CUST1354,2023-04-01 00:00:00,10,396.61,3966.1
INV11969,CUST1354,2023-04-01 00:00:00,6,154.94,929.64
INV11970,CUST1354,2023-10-03 00:00:00,2,319.8,639.6
INV11970,CUST1354,2023-10-03 00:00:00,3,352.76,1058.28
INV11970,CUST1354,2023-10-03 00:00:00,3,195.24,585.72
INV11971,CUST1354,2023-06-07 00:00:00,3,150.77,452.31
INV11972,CUST1354,2023-09-06 00:00:00,10,241.86,2418.6
INV11972,CUST1354,2023-09-06 00:00:00,3,275.68,827.04
INV11972,CUST1354,2023-09-06 00:00:00,10,254.54,2545.4
INV11972,CUST1354,2023-09-06 00:00:00,4,144.66,578.64
INV11973,CUST1354,2023-10-09 00:00:00,1,68.94,68.94
INV11973,CUST1354,2023-10-09 00:00:00,3,111.95,335.85
INV11973,CUST1354,2023-10-09 00:00:00,4,252.53,1010.12
INV11973,CUST1354,2023-10-09 00:00:00,1,255.33,255.33
INV11974,CUST1354,2023-08-03 00:00:00,2,194.62,389.24
INV11974,CUST1354,2023-08-03 00:00:00,2,91.66,183.32
INV11975,CUST1354,2023-08-05 00:00:00,1,37.06,37.06
INV11976,CUST1354,2023-06-20 00:00:00,1,300.38,300.38
INV11976,CUST1354,2023-06-20 00:00:00,10,186.21,1862.1
INV11976,CUST1354,2023-06-20 00:00:00,6,369.73,2218.38
INV11976,CUST1354,2023-06-20 00:00:00,10,248.13,2481.3
INV11977,CUST1354,2023-03-05 00:00:00,2,55.41,110.82
INV11977,CUST1354,2023-03-05 00:00:00,2,338.23,676.46
INV11977,CUST1354,2023-03-05 00:00:00,2,166.61,333.22
INV11978,CUST1354,2023-02-28 00:00:00,3,118.18,354.54
INV11978,CUST1354,2023-02-28 00:00:00,10,154.35,1543.5
INV11978,CUST1354,2023-02-28 00:00:00,6,166.64,999.84
INV11979,CUST1355,2023-03-08 00:00:00,2,76.18,152.36
INV11979,CUST1355,2023-03-08 00:00:00,10,119.76,1197.6
INV11980,CUST1355,2023-09-13 00:00:00,3,131.34,394.02
INV11980,CUST1355,2023-09-13 00:00:00,3,80.87,242.61
INV11981,CUST1356,2023-10-07 00:00:00,10,197.0,1970.0
INV11981,CUST1356,2023-10-07 00:00:00,2,161.3,322.6
INV11982,CUST1356,2023-10-25 00:00:00,1,245.46,245.46
INV11982,CUST1356,2023-10-25 00:00:00,1,282.85,282.85
INV11982,CUST1356,2023-10-25 00:00:00,1,160.16,160.16
INV11983,CUST1356,2023-02-07 00:00:00,2,103.97,207.94
INV11984,CUST1356,2023-12-09 00:00:00,6,121.3,727.8
INV11985,CUST1356,2023-02-06 00:00:00,6,73.88,443.28
INV11985,CUST1356,2023-02-06 00:00:00,6,238.06,1428.36
INV11985,CUST1356,2023-02-06 00:00:00,1,78.32,78.32
INV11985,CUST1356,2023-02-06 00:00:00,6,264.43,1586.58
INV11986,CUST1356,2023-01-05 00:00:00,6,318.69,1912.14
INV11987,CUST1356,2023-10-29 00:00:00,3,96.38,289.14
INV11987,CUST1356,2023-10-29 00:00:00,10,219.62,2196.2
INV11987,CUST1356,2023-10-29 00:00:00,3,334.35,1003.05
INV11987,CUST1356,2023-10-29 00:00:00,1,178.53,178.53
INV11988,CUST1356,2023-11-11 00:00:00,2,54.85,109.7
INV11988,CUST1356,2023-11-11 00:00:00,1,127.57,127.57
INV11989,CUST1356,2023-10-13 00:00:00,10,84.73,847.3
INV11990,CUST1356,2023-06-24 00:00:00,3,142.86,428.58
INV11990,CUST1356,2023-06-24 00:00:00,4,48.75,195.0
INV11990,CUST1356,2023-06-24 00:00:00,1,292.18,292.18
INV11990,CUST1356,2023-06-24 00:00:00,1,217.59,217.59
INV11991,CUST1356,2023-09-07 00:00:00,6,89.89,539.34
INV11991,CUST1356,2023-09-07 00:00:00,6,33.08,198.48
INV11991,CUST1356,2023-09-07 00:00:00,4,267.33,1069.32
INV11991,CUST1356,2023-09-07 00:00:00,10,190.54,1905.4
INV11992,CUST1356,2023-02-12 00:00:00,4,55.24,220.96
INV11992,CUST1356,2023-02-12 00:00:00,4,52.78,211.12
INV11992,CUST1356,2023-02-12 00:00:00,1,64.93,64.93
INV11992,CUST1356,2023-02-12 00:00:00,6,58.6,351.6
INV11993,CUST1356,2023-12-25 00:00:00,1,25.53,25.53
INV11994,CUST1356,2023-02-21 00:00:00,1,90.05,90.05
INV11994,CUST1356,2023-02-21 00:00:00,6,192.27,1153.62
INV11994,CUST1356,2023-02-21 00:00:00,1,211.53,211.53
INV11995,CUST1357,2023-05-25 00:00:00,1,90.07,90.07
INV11995,CUST1357,2023-05-25 00:00:00,2,94.88,189.76
INV11995,CUST1357,2023-05-25 00:00:00,4,158.36,633.44
INV11995,CUST1357,2023-05-25 00:00:00,4,26.12,104.48
INV11996,CUST1357,2023-12-18 00:00:00,2,134.38,268.76
INV11996,CUST1357,2023-12-18 00:00:00,10,185.84,1858.4
INV11997,CUST1358,2023-02-16 00:00:00,10,80.49,804.9
INV11997,CUST1358,2023-02-16 00:00:00,1,154.48,154.48
INV11997,CUST1358,2023-02-16 00:00:00,1,129.41,129.41
INV11998,CUST1358,2023-01-23 00:00:00,3,50.06,150.18
INV11998,CUST1358,2023-01-23 00:00:00,3,49.7,149.1
INV11998,CUST1358,2023-01-23 00:00:00,10,184.12,1841.2
INV11998,CUST1358,2023-01-23 00:00:00,4,145.69,582.76
INV11999,CUST1359,2023-04-24 00:00:00,3,146.72,440.16
INV11999,CUST1359,2023-04-24 00:00:00,2,73.68,147.36
INV12000,CUST1359,2023-08-31 00:00:00,2,43.02,86.04
INV12000,CUST1359,2023-08-31 00:00:00,2,118.28,236.56
INV12000,CUST1359,2023-08-31 00:00:00,3,102.56,307.68
INV12000,CUST1359,2023-08-31 00:00:00,3,156.89,470.67
INV12001,CUST1360,2023-10-30 00:00:00,3,121.34,364.02
INV12001,CUST1360,2023-10-30 00:00:00,4,77.62,310.48
INV12001,CUST1360,2023-10-30 00:00:00,4,89.75,359.0
INV12002,CUST1360,2023-02-26 00:00:00,2,154.14,308.28
INV12003,CUST1360,2023-07-31 00:00:00,10,208.69,2086.9
INV12003,CUST1360,2023-07-31 00:00:00,10,169.81,1698.1
INV12003,CUST1360,2023-07-31 00:00:00,6,110.36,662.16
INV12004,CUST1360,2023-05-09 00:00:00,6,219.87,1319.22
INV12004,CUST1360,2023-05-09 00:00:00,2,113.07,226.14
INV12005,CUST1360,2023-11-12 00:00:00,4,77.31,309.24
INV12005,CUST1360,2023-11-12 00:00:00,3,41.36,124.08
INV12006,CUST1360,2023-08-24 00:00:00,6,27.08,162.48
INV12006,CUST1360,2023-08-24 00:00:00,1,237.55,237.55
INV12007,CUST1360,2023-05-16 00:00:00,1,93.04,93.04
INV12007,CUST1360,2023-05-16 00:00:00,4,202.76,811.04
INV12007,CUST1360,2023-05-16 00:00:00,2,194.31,388.62
INV12007,CUST1360,2023-05-16 00:00:00,6,164.31,985.86
INV12008,CUST1360,2023-04-17 00:00:00,1,210.38,210.38
INV12009,CUST1360,2023-07-23 00:00:00,1,51.09,51.09
INV12009,CUST1360,2023-07-23 00:00:00,4,17.32,69.28
INV12009,CUST1360,2023-07-23 00:00:00,4,59.66,238.64
